x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,start_times
711.1676421404684,651.6858923624851,663.1957393483707,553.9707317073171,498.8503623188405,485.9266666666679,471.4860082304527,452.18270308123255,433.752614379086,440.25512820512824,433.93452123830093,419.84896373056995,370.2245474492595,331.081884057971,321.5829694323144,315.9216666666667,306.4148688046647,297.7514403292181,291.99958333333336,287.0865079365084,1982-03-13T00:00:00.0
696.1594339622642,666.3361111111111,565.2962500000059,493.49309640522836,482.514898989899,466.57517309594465,449.4914937759337,441.179304029304,433.38402777777776,420.13024691358027,417.7260707635009,416.95929487179467,404.2873015873015,404.15434782608713,387.25125404530746,310.6596096096097,306.3364102564103,295.6159420289855,290.7785513361463,282.71918699186995,1982-03-13T12:00:00.0
675.7498041775458,650.1196983273596,589.472463768116,545.4425053533191,476.06874729085393,460.9004301075267,428.53684210526313,422.9684444444444,410.2389312977099,395.46349206349214,397.02810768012665,395.6081871345029,386.9883512544804,375.39477124183,395.3928571428554,362.82810721772984,290.9629464285714,281.9976569407603,272.6284153005465,270.4895833333333,1982-03-14T00:00:00.0
660.186936936937,626.5061111111113,568.3039215686275,541.4852410901466,506.2578549848944,432.53805725971375,408.4638888888889,401.9051470588235,395.67186147186146,382.59714285714284,377.08660130718954,373.93316498316494,355.637051282051,360.68598820059,352.69970238095226,351.92250712250706,373.1869230769233,287.1163063063063,260.6425925925926,251.56636636636634,1982-03-14T12:00:00.0
660.7332614942529,622.6987732656515,565.1866792745611,558.6263633080533,330.68206666666754,422.1847791164659,426.0792517006787,380.742071197411,376.3001904761905,367.4829966329967,350.3219999999999,354.1001806684734,348.81477272727295,340.8603741496598,337.75740740740724,331.765,328.1739247311828,340.00191933916403,281.30747055176687,278.1500000000018,1982-03-15T00:00:00.0
661.9360109289619,616.9311274509806,592.1670824670825,484.60841775204995,512.4483287754482,464.4444327203296,402.0350669818755,381.93311559778306,357.8400000000001,352.9070090957731,333.19000000000034,332.5827111111111,330.88745098039215,329.07083333333355,320.8828124999998,309.2833333333334,247.03666666669687,306.1119791666665,303.19237288135594,297.4053221288515,1982-03-15T12:00:00.0
677.7340958605664,615.08846153846,467.7083333332239,561.643007751938,474.2258255451713,423.46885456885485,197.33456790122733,421.13639310562934,365.9776604068858,354.1895437262358,342.02276094276095,328.07334494773517,325.39206695778745,310.81402373247033,308.88828828828827,286.3195402298854,289.3579710144924,296.52857142857147,294.4418918918919,276.5166666666664,1982-03-16T00:00:00.0
673.0223550156737,607.478391734052,611.6288359788381,549.2985545722713,527.64311111111,466.3733495934959,441.2910033167496,424.8065593321408,655.6725925926132,342.9003797468354,328.65000000000003,320.7156462585034,311.33508771929826,306.9239608801957,288.19579710144933,NaN,285.6351681957187,280.0836158192091,275.87751937984495,272.91611111111115,1982-03-16T12:00:00.0
704.1496782496782,724.3533333333205,587.920833333318,548.812626262626,520.8618185880251,351.495625241967,455.4078911564627,479.20652173914567,394.3286666666664,351.782918395574,316.1802259887005,309.54797979797974,302.4897849462366,291.0561111111111,282.2147619047619,274.3601063829787,267.9279279279278,261.8040650406505,264.16003236245956,253.56666666666672,1982-03-17T00:00:00.0
694.852279109959,599.4191756272403,567.8521276595748,613.2000000000035,507.86100323624595,538.7092652620203,341.4460000000038,4206.066666667031,387.1628270042194,372.6259259259259,329.15027522935776,303.5726608187135,289.88376553214476,284.06350427350424,273.949649122807,260.5361581920904,260.82709923664123,253.96366120218576,240.63515624999977,244.682183908046,1982-03-17T12:00:00.0
694.697837150127,588.7300272665303,542.5382978723402,521.0479166666665,488.75363036303617,480.00996168582384,228.56120274914022,390.04179487179505,356.3103107344636,352.9444444444454,350.6816666666667,346.1153679653669,278.13616125150423,267.7812291249165,259.7135265700484,252.46567796610174,245.6274999999999,241.81029629629631,229.80123456790122,229.2510067114094,1982-03-18T00:00:00.0
683.0026503567785,476.055978362246,521.4707700101318,485.0852941176449,518.5791666666696,460.6143892339545,451.13138637126553,389.69570412635414,385.9848071087993,336.45706713780913,331.6196629213482,317.26899766899766,273.18533151680293,257.51325757575756,243.83156028368796,239.06021276595743,264.18030303029747,227.1481220657277,222.64294456443486,216.9116666666667,1982-03-18T12:00:00.0
394.3736947791428,600.0213857064921,505.2818565400844,485.6463395638629,471.7777777777778,540.3136363636353,430.56372053872053,386.5858666666666,364.9828710045662,347.0491177873152,291.39720558882254,305.9531509121061,288.24581105169335,252.30099945975147,237.18386666666666,222.78736462093866,216.11987179487178,213.0851851851852,205.69214743589743,199.48605263157893,1982-03-19T00:00:00.0
686.3125,583.3640390962172,485.5006334125099,464.9897798742138,452.99227272727256,437.45473621103116,415.1023277467413,403.5238281249999,348.2097643097643,341.65082671957674,298.79634146341465,292.1644444444444,276.7341578327445,263.88124999999997,231.14622833843012,218.32108486439193,198.30345911949706,191.69523809523804,192.48333333333335,187.6912935323383,1982-03-19T12:00:00.0
689.8067819148936,615.7519976498236,531.8590909090926,444.09358974359003,435.8924731182796,417.0021929824561,393.10440792905575,376.1339979550104,329.2900158478605,319.2249097472925,304.8536499560246,242.36931818181867,243.59624413145536,263.8452802359882,247.84203980099525,199.05265151515152,134.74814814814985,181.90098684210528,172.10411764705879,169.72777777777782,1982-03-20T00:00:00.0
698.5099178403759,629.4715861344538,519.3935252592104,427.9066666666669,424.5092592592595,407.3635353535354,397.0341807909602,372.759143657463,359.79510613207555,386.74583765112254,302.9118282357007,291.8569444444443,269.656431986093,247.16952380952384,238.8097117117117,215.02222222222156,206.70004775549188,183.03408304498268,170.73483146067417,158.48553113553115,1982-03-20T12:00:00.0
676.8900856389986,618.8694968553458,563.8947198275862,462.262129703763,413.5371794871795,401.0868055555556,388.0263157894738,373.4460526315789,360.1140039447732,342.84176788124154,333.3389193302892,254.4586538461563,274.1847747747748,224.65857716580578,209.45043522785454,211.93079268292703,220.6121495327103,214.41828087167073,207.14766226622663,172.79373522458638,1982-03-21T00:00:00.0
675.6453586497889,650.5551027900146,582.0092592592592,533.4397678079497,449.95220654729604,390.4795722713865,380.6520833333333,361.9924999999998,351.5319746376811,338.5909677419354,323.32666666666654,318.4169766332857,311.07879252445616,273.2479381443298,251.7016527279968,244.05230769230766,242.50604781997188,268.14191919192024,230.68673154155084,192.59942528735644,1982-03-21T12:00:00.0
654.8266937669376,543.207520325204,591.4241289437585,583.5522332964192,510.1133843424263,532.3477253928869,372.16176470588226,359.40585106382974,346.55644171779136,336.58913043478253,325.96881720430105,346.87435897435836,302.3125077017868,293.42306610407877,288.5572942135289,258.99246417013404,235.28140096618364,206.96036036035997,200.63599773242638,88.77786885245878,1982-03-22T00:00:00.0
579.7873737373814,609.7648550724639,606.6958965383119,549.125873568218,512.3888006354249,396.5359154929626,430.9801075268817,359.97499999999997,333.24393939393974,331.29215686274534,311.2685185185187,306.60488322717634,298.47948717948725,286.4222646310433,277.8960458240946,280.5262762762764,271.1167039940276,261.9385714285714,235.80121614151466,213.59897435897437,1982-03-22T12:00:00.0
631.7801418439716,595.5996913580248,581.0493166666668,543.7811536416801,516.2099393939394,482.99287475345176,473.89800724637684,418.3976449275362,371.94647988505744,326.0552959501558,310.0738095238081,311.39294871794874,302.56912568306,285.2619047619048,275.46373737373733,283.34999999999945,256.5726804123711,252.39562841530054,245.50303370786517,245.4648884680135,1982-03-23T00:00:00.0
625.0855877034359,591.6624999999999,565.111370716511,565.5967073998642,549.2604477611939,496.0688582251082,466.60909651557205,425.47017906336134,381.40241545893764,400.4889830508475,355.0937500000002,328.51692506459955,300.80034013605433,296.7333333333326,292.78944444444437,286.6295833333333,280.9727513227512,266.60340814630086,257.3617647058823,245.94910979228484,1982-03-23T12:00:00.0
629.1830030823426,583.9596087171867,566.6913096996552,552.2974747474749,545.2393490460157,528.3030405405407,463.37527662517294,446.8948563218391,423.69593495934976,419.21961451247137,352.3445961319681,367.4622222222223,359.2494791666667,323.09400749063656,314.4779376498801,281.4857142857144,275.70727699530516,268.9769607843136,267.14666666666653,261.4174509803922,1982-03-24T00:00:00.0
651.769918699187,577.5978985507247,547.7166666666667,539.6478806907378,523.3672599563557,449.36562947067176,460.92208994708994,382.95825082508253,402.1287356321839,403.73189509306263,384.1971461187219,379.84779775866565,352.9340206185563,351.60012970168617,326.49238822863606,310.6382819794585,296.06701388888877,282.6873257287706,272.7578431372549,255.94704301075268,1982-03-24T12:00:00.0
644.5322916666667,582.5111451942737,315.5166666668512,418.1394514767888,451.0844127806564,542.5034335679248,460.4487179487179,399.47869791666704,340.8362214199768,386.5012,482.06666666664336,364.34327777777787,349.21154549611333,344.83582375478926,340.886231884058,305.84183006535943,284.615579710145,274.0853233830846,266.45024271844665,222.8144927536283,1982-03-25T00:00:00.0
651.8462962962964,455.5324894514767,553.7000905797104,507.6599593495947,497.71914893617014,454.7965517241398,471.44424019607845,428.84360302581814,342.86658932714613,374.4328178694158,359.550059311981,357.85180180180174,215.20413105413374,322.65000000000003,291.85910165484654,299.7445512820524,311.7784644194756,291.81296296296284,265.3206666666667,250.21666666666667,1982-03-25T12:00:00.0
649.2751572327043,581.9798325722985,552.9121666666667,522.9466666666667,496.7737628384687,470.39098557692313,470.03766623766626,442.61083718541346,449.25586828550394,398.8479382869794,354.9527777777782,344.4283212560386,336.7517955801105,263.2728714524208,236.0520618556704,288.51455026455017,291.39166666666665,8.303030302949812,274.1012345679013,277.45021786492373,1982-03-26T00:00:00.0
618.58994047619,585.2296347031963,535.7559974747475,498.8033333333331,491.8978632478633,485.9875502008032,457.2666568222091,442.0528145695364,433.2478723404255,400.3777777777778,369.0035502958581,352.40499394673117,320.683850129199,323.1673694779115,180.5906976744187,284.81333333333333,268.6793963254595,270.5570921985816,266.4445736434109,200.63297872340672,1982-03-26T12:00:00.0
621.6685127405096,571.4233333333334,527.9852054794521,491.3486945169713,473.79814814814813,459.6557843137254,451.9853057199211,438.32694158075606,419.49160997732423,402.73688239387604,377.3162606747865,363.8124378109452,341.3648770491804,331.7535575048733,301.3147257383966,293.8492048929664,250.604878048781,261.3775441803778,222.759607843137,246.16585233441916,1982-03-27T00:00:00.0
629.656712962963,570.3072769953051,491.2590909090908,447.5340000000014,451.26087470449187,444.5839802834258,425.75806451612897,428.9363612004288,410.4861904761914,411.43110419906685,390.7877030367232,349.43518176216884,322.38261851015807,299.6304487179501,298.4766517857143,274.77088712346904,275.579411764706,216.4309041835354,241.98836666666662,233.20319634703196,1982-03-27T12:00:00.0
633.3143550228309,563.1035799522672,544.2146744412051,480.66928104575163,493.6539473684214,427.22892156862736,416.53729674796745,408.9823076923077,400.7850590372389,389.61848484848497,382.71816406250014,384.6583333333334,382.3552969502408,377.4319168506254,316.61461187214616,297.706368159204,278.24644736842106,243.7939228529839,249.52037037037036,249.25503875968988,1982-03-28T00:00:00.0
760.7670503597121,585.4660364145658,530.8988172043012,498.89400000000006,441.95400000000114,428.20559116809113,407.99011373578304,393.3429487179488,385.37855778414513,374.4208333333328,372.6958071278826,367.2079487179487,363.6683520599251,343.5589743589747,333.55344827586015,352.5291508238276,334.5659131205675,321.80655946911696,303.80277777777684,278.29671052631556,1982-03-28T12:00:00.0
792.1860647289218,694.0745369009114,569.5658523344191,508.96175390266296,471.0132563256326,434.4998015873016,385.68235294117443,386.97916666666663,377.82107371794876,372.3204467353953,354.8410430839003,334.89999999999696,348.80101010101004,341.08688063063056,339.02668488160293,332.56961451247145,334.9705014749262,324.48222811671087,295.3645833333339,300.5968697123515,1982-03-29T00:00:00.0
786.241570734203,730.856749622926,622.4336493889591,520.485623188406,483.4870550161812,452.62780536246277,415.00617283950623,385.0728070175438,373.5031073446327,357.9619402985072,353.40833333333336,344.2966666666666,340.2416020671835,330.05080645161286,325.3115789473684,321.7913533834586,299.7017543859644,311.10266106442566,301.21666666666687,308.8521231422506,1982-03-29T12:00:00.0
776.6268545994064,745.5419191919193,704.2794812532101,573.2936619718309,527.7205590205591,464.9029061102832,435.1511973180077,396.2154088050313,374.3991725768322,359.62195767195766,330.0090909090911,336.0377613776137,328.42978603603603,321.9248256624826,314.37623655913967,308.9861386138615,305.62694704049846,298.88732638888877,282.3124999999997,292.2454545454544,1982-03-30T00:00:00.0
774.0607526881721,737.703750966744,355.2166666666181,634.4359504132232,538.887789526687,495.97889750215325,131.02753623187886,415.7609414758272,392.58266369047607,345.50588235294134,327.5319819819824,331.2316666666667,320.6203431372549,311.5016260162601,298.8993333333336,301.413,294.829248366013,281.16600000000045,284.7996732026144,268.30897435897435,1982-03-30T12:00:00.0
761.0643341815097,733.8183333333333,690.8367956064949,647.2861664453297,592.746864899806,501.4982090643275,470.0430593607306,441.15823293172696,187.44666666661146,398.7166666666667,362.4430678466077,328.94939172749395,306.3824074074075,306.2975806451613,298.8972027972028,291.0364779874214,284.17927927927974,281.3452380952381,274.89160104986877,259.1424242424201,1982-03-31T00:00:00.0
722.3325091575092,725.7787795992715,689.6415178571425,647.337542087542,607.5083333333337,784.4095238097281,461.09885057471257,449.31799336650073,411.6806784660767,393.7948966408269,382.6171361502347,382.13985215053765,324.9864728009259,293.63863636363646,285.7810077519378,281.1055555555555,276.2728260869565,271.3398237179487,263.9869230769231,256.48771929824534,1982-03-31T12:00:00.0
743.2139709833424,708.7481517509727,614.8580645161268,653.1019668737059,611.9492268041237,571.108445945946,539.5021689497717,483.44348157837373,438.38740185581736,398.67903645833326,376.84007352941177,362.4183955739972,340.9527363184079,340.5033596837945,319.811046511628,301.5728947368421,266.25955818022743,260.2519230769231,256.6621568627451,252.09269841269844,1982-04-01T00:00:00.0
782.2470588235292,693.7008787878787,664.0956024626207,632.9397891963109,597.6511862396203,575.002116850127,541.9429803921569,523.3259403372244,474.1529457885305,438.3833333333306,398.90660173160177,365.8562684365782,343.8448924731182,330.84835416666664,319.48716814159286,313.3605013550136,299.5333333333248,133.56666666657108,256.26002604166666,261.40088213213215,1982-04-01T12:00:00.0
767.9765882838284,692.1087788778879,655.895333333333,617.6578022875821,588.9546204620463,555.3791823899371,538.4012358049433,526.9169793621013,485.48347826086956,454.91189083820683,420.62919799498763,369.2097001763669,357.28371104815864,335.1480263157895,318.7153256704979,307.27956989247315,296.9504938271604,287.2729166666667,274.197037037037,274.14557291666665,1982-04-02T00:00:00.0
783.4798190675018,1122.3739910313861,650.1482131254061,626.084907624252,600.0302798982189,549.2660416666668,511.6093253968263,500.37192982456213,484.03263888889035,489.5472943722943,555.8112612612601,383.0259689922482,361.2747311827934,237.09852941176823,323.19062222222215,315.4778846153844,300.9616814159292,289.37662745098044,267.3770833333326,266.31519607843137,1982-04-02T12:00:00.0
799.7648148148162,709.8844049247606,637.1859788359787,617.4758269720099,597.0856989247313,588.7342592592607,514.7083782166368,484.1666666666672,480.8161458333333,472.5404761904761,461.0271241830064,460.28030303030295,455.4661844484629,371.14811183732746,345.9823326877556,314.56623931623926,311.89112554112563,294.60942028985505,280.8442970822281,274.49789473684206,1982-04-03T00:00:00.0
808.9663082437277,697.6059697732996,624.04633911368,603.1639784946236,591.4207650273225,557.6272140631954,508.7295713035871,478.4346582984657,462.755503875969,454.93882466281315,445.954239766082,439.71132897603474,427.1030555555562,431.89848975188784,424.7092307692307,418.33209325396825,359.11423280423287,359.249644012945,340.12384550797645,324.2510101010103,1982-04-03T12:00:00.0
831.5959630473297,690.3805747789311,660.7228038507826,578.6821236559142,576.4871647509581,554.5035714285714,524.7479802798983,402.00399061032505,447.6897631133672,436.20720720720703,427.61770025839803,421.51000000000005,414.96333333333337,413.32978260869567,407.63133333333343,357.53333333333023,396.20641562064156,379.5999999999999,367.24430894308944,356.9384438305709,1982-04-04T00:00:00.0
815.6921568627449,639.2819250645994,635.6703638497652,567.4360215053764,550.341244725738,542.8216787439613,525.6458904109588,476.1094615624027,431.7997474747474,415.5153153153152,408.3369791666668,404.4444444444444,394.6474806201551,392.30746666666676,353.4404761904788,381.2482905982911,370.3650406504066,374.0034965034966,363.7333333333333,337.8338235294103,1982-04-04T12:00:00.0
801.5821016166284,601.2014991181644,616.2419673055241,560.6242985409652,534.5953301127214,523.3825396825398,507.6658558558559,497.6283828382838,436.0658569500674,406.28774038461546,391.34197994987477,385.22900763358786,378.0944812362032,354.6066666666616,367.76875,364.40271002710034,359.94516129032235,359.96131386861316,347.9040404040405,341.8354337899543,1982-04-05T00:00:00.0
783.0388401559453,756.6287200994097,592.853892944039,536.3019713261644,516.7864353312302,504.84999999999997,493.95182926829267,153.1777777778527,462.7291954022989,388.92750242954304,383.45652173913044,365.7386850152905,361.5507532956686,354.94675716440423,332.69791666665805,344.6425724637681,339.87192982456133,320.99351851851924,296.2333333332983,328.31465863453815,1982-04-05T12:00:00.0
768.3897704590819,698.422297297298,597.5705642420122,565.4322622107968,502.94438860971525,490.24625,463.2734567901248,461.23903508771923,451.0555555555555,418.89662921348315,375.6789455782312,352.84037267080754,346.15495780590715,338.0105263157895,331.4210290827741,319.7919191919185,321.2329896907217,318.4786458333333,314.8184426229508,312.84568345323737,1982-04-06T00:00:00.0
713.4149999999926,522.6119047619153,645.8397909339586,544.3001282051284,42.44803921573011,468.8736153071501,453.4036231884048,445.8987987987988,437.14516386890494,422.1303303303303,323.7053459119492,341.72538247566064,330.73764957264956,321.7629385964912,NaN,308.2543859649122,303.75673758865247,298.1528,293.77585034013583,291.688567493113,1982-04-06T12:00:00.0
733.9008522727271,701.8048656499639,671.1787561576353,509.66628895184067,509.6237540453074,448.9019927536229,427.714126984127,429.42903645833337,415.5814285714285,408.07822477650063,394.93662499999994,375.12346938775505,334.1504177958446,308.68600000000004,300.6380187416332,292.6666666666667,286.2057575757576,284.33067765567756,281.23083735909825,277.4135313531353,1982-04-07T00:00:00.0
724.4563466379001,678.7914285714288,637.8511595417714,602.6865196078431,485.2957276995307,443.35523297491045,428.1588430173293,413.1023968784839,396.9470588235294,390.01612021857926,379.0926829268294,365.19222222222226,336.25570776255694,318.84999999999974,300.26997950819674,282.99606060606055,273.77164570230605,160.14166666675303,264.263908045977,252.99583333333285,1982-04-07T12:00:00.0
735.1749999999998,661.7964819700967,633.3102836879438,562.9207317073173,487.4681514732965,475.2878419452888,331.65406504065174,400.9727699530516,386.26666666666665,362.55283018867993,363.83091397849444,357.0289473684211,340.27644584647743,331.84912280701786,309.9166666666643,292.09869109947635,270.11458333333377,262.5345794392523,255.05012077294688,247.18458528951487,1982-04-08T00:00:00.0
742.0527752775278,636.3833333333341,614.5826771653542,556.6435897435897,514.5811027837258,452.82958500669343,378.7327913279133,389.9530864197531,367.3452586206899,324.99848484848553,351.1097306397306,333.51333333333423,330.49999999999994,308.71666666666675,302.95994832041356,278.4818181818186,273.4587647593097,260.0833333333336,250.05396825396826,243.70909090909092,1982-04-08T12:00:00.0
739.0373716909779,582.4301762114552,599.1145543981481,516.7036971830972,510.4268796992481,474.17368672397316,436.46798336798315,376.89371345029235,361.3754385964913,353.53333333333325,332.548245614035,325.7439672801636,316.54710144927526,311.17174115456237,300.7785714285711,292.33069705093834,280.51744680851056,269.45387788778874,252.9880381303813,240.07246065808295,1982-04-09T00:00:00.0
708.8606481481481,670.1304978354979,497.5573333333251,564.9551324503311,505.3504166666665,463.55521191294383,438.7220720720721,384.34655448717956,303.0045238095243,334.53282828282846,327.93,197.4111111111384,302.29734432234426,288.01504065040666,287.9489530988275,279.09181034482765,270.5334808259588,259.98524173028,253.6870870870871,245.66631944444444,1982-04-09T12:00:00.0
700.3023297491043,680.2179611650485,580.5563363363364,539.808012820513,539.5012626262625,441.271608527132,418.10409448818893,399.77033333333327,364.28654846335695,340.8611111111112,311.1369718309859,304.2576923076923,289.0962441314554,278.8664912280702,269.81893081761007,261.4749999999999,256.11608187134505,245.6534946236559,234.78235294117653,228.6185185185185,1982-04-10T00:00:00.0
687.6999999999999,671.6161764705885,613.7271005699575,544.9297895902546,517.3110369381398,432.1965217391305,429.42281553398095,393.8412762520194,352.68934959349565,313.16410256410234,304.5931944444445,291.53851851851846,287.21062992125974,274.1853086419753,267.47499999999997,256.5584795321637,242.64975845410632,258.59095238095193,226.94830043859648,217.4216049382716,1982-04-10T12:00:00.0
669.7391891891886,657.929332181923,630.3918661116892,568.4330357142858,512.7105691056911,493.72958397534677,420.60894071914487,397.616883116883,370.83456790123455,350.8403553299492,323.9765903307888,288.2881642512078,276.2435185185185,265.15798122065723,253.7940476190476,246.69722222222225,240.56681415929197,232.47962962962967,223.9157142857142,207.04761904761747,1982-04-11T00:00:00.0
655.5047533092661,638.3549593495931,617.3928571428575,589.3161602209943,538.0060668029994,450.70024875621885,474.4253599114063,415.0773453093812,402.0609649122808,361.7197632058289,336.5832096474953,324.63604166666664,275.22959770114994,276.68276173285204,259.82571839080464,248.03253493013972,226.06827956989233,224.52807881773398,208.74379084967313,205.85909090909104,1982-04-11T12:00:00.0
631.6215686274511,626.2821428571428,606.077685950413,579.5165171898357,521.4628896882492,486.37380952382136,489.57164634146346,457.4419213973799,429.4340044742728,380.2197278911565,362.926914893617,335.32377850162874,317.14848484848494,263.68072289156584,285.7379562043795,256.5975177304961,250.41518151815183,247.65897435897438,234.9460199004975,189.4904761904754,1982-04-12T00:00:00.0
613.740684624018,600.9622659176033,591.6259307928165,570.6332159624412,527.4193661971832,489.6925460636515,465.9653130287649,453.7819923371647,439.6419603524228,429.97335230677055,393.38913043478345,360.40522875817004,Inf,329.78178621659634,319.7550505050505,331.0281076801265,255.52777777777828,259.79941133186173,245.41726247987117,238.64549549549548,1982-04-12T12:00:00.0
589.3218954248362,580.9648083623696,570.1658974358973,556.9388888888903,546.2497333333333,487.4679793158313,464.1385416666665,447.78437499999995,430.86542443064184,418.41906884596335,406.7153631284915,391.8923127463863,323.74523809523794,500.38750000001437,313.4319971870605,305.6929523809524,268.33698630136934,283.54032258064524,271.97333333333336,260.2078431372549,1982-04-13T00:00:00.0
575.8607113316791,564.3396624472573,551.1577175697865,544.3618435155414,538.071897810219,521.9037878787877,449.68223039215695,441.7496649916248,422.75657534246574,406.3796747967479,394.2055555555556,377.7907232704403,367.44639355742305,311.0352326685659,296.92485380116955,291.54833333333335,283.1092261904762,233.37222222222343,263.71685463659145,257.7333333333333,1982-04-13T12:00:00.0
504.9712962962892,544.5395702306081,502.61190476192274,477.70333333335634,511.10932539682506,501.81181229773483,475.3765799927772,442.5110570687418,393.1638888888915,376.60499999999746,382.88854524627715,369.30740291262134,351.2281556372549,335.98877551020405,304.2226643598616,260.98224637681125,269.5262962962963,261.4221739130435,252.25340501792115,230.43333333332885,1982-04-14T00:00:00.0
561.7470399999999,526.263829787234,513.731829573935,500.9966903073286,497.81843537414966,452.0385964912279,478.76347305389226,491.6666666666613,435.03438438438445,407.60006313131316,382.96683168316827,363.13493761140825,355.406827309237,345.70967741935476,328.16985294117666,286.7860036832413,279.05051020408155,264.4804347826087,213.99062500000178,245.04358974358976,1982-04-14T12:00:00.0
578.0313482216708,508.33312500000005,463.5458333333333,482.4117647058823,478.0007301107754,432.86500000000154,460.56279264214044,468.0982558139534,427.8314814814815,396.7111111111111,391.7122350674374,366.6290650406507,366.1701234567901,334.06914529914525,326.1791111111112,315.1728494623657,282.27539745627985,254.26055979643775,253.6278888888889,217.14969696969783,1982-04-15T00:00:00.0
641.5195121951207,529.414156350298,479.8162962962963,465.86369565217393,454.49102564102554,451.1554994388327,437.97738095238094,434.10806868060934,440.47770270270263,386.4771814187069,373.1416859567901,365.071411192214,332.9222222222209,333.28749999999724,327.9265381083563,317.49358974358955,289.3553240740747,301.6988262910799,299.06705146705144,265.7914814814815,1982-04-15T12:00:00.0
594.114705882353,271.57450980399483,450.7772079772079,448.84931129476587,439.29994824016563,432.93204108681243,425.40872319688106,417.25004030632806,404.31098074608906,380.97142857142865,365.1097414589104,351.19830623306234,313.2392857142858,334.34987373737374,318.4069264069264,288.52043551088775,258.8230392156864,285.95303030303035,281.5394444444445,278.4739999999996,1982-04-16T00:00:00.0
582.957253599114,556.1908333333334,456.5252788502788,430.5075757575754,418.40730994152017,409.3703431372551,402.9994020926758,400.04235453315295,390.5371981850592,366.9513292433537,322.6314465408801,336.0916666666665,328.6347750865052,320.2911111111114,309.47636363636366,300.73232161874324,283.53871175523346,259.1603211009173,252.0652777777808,250.8941666666669,1982-04-16T12:00:00.0
572.8015341701533,532.0259259259258,502.38696581196507,426.13313008130075,415.7501777777778,400.7654761904762,394.2344863731657,385.4154099711579,373.583825136612,366.3782866836301,335.4951515151517,317.6218654434251,300.9967391304348,305.598440285205,298.933064516129,292.6297101449275,281.7385057471266,283.09778645833336,270.79436334144367,251.06974842767295,1982-04-17T00:00:00.0
595.5555379746837,526.6977777777779,506.3133830845771,491.8840229885058,639.6994638069714,384.7498015873016,378.8643428285856,372.42714486638533,367.111080074488,356.00317460317456,346.28678325688065,333.5108441158349,301.0326923076921,289.07895238095244,281.9119686800895,275.10921052631613,245.56500000000352,255.76333333333957,263.0243464052286,260.8340823970037,1982-04-17T12:00:00.0
595.2970873786408,630.9093795093792,499.11177644710585,478.3512820512821,463.2138888888889,456.9665523156089,450.74569892473113,572.0340277777817,352.65000000000003,347.7287644787644,344.29575091575094,335.8979166666666,328.31781940441886,308.8538461538462,285.8774001192606,271.42436305732485,253.23333333333414,220.86111111110966,250.21349924585218,245.97169540229888,1982-04-18T00:00:00.0
583.5777777777778,564.0634666666668,510.7739826839827,476.8237526539278,452.7223615464995,438.88399339933994,252.0291666668092,424.7951636904762,400.27584097859386,1519.2708333334444,43.833333333472375,323.4431666666668,314.2059284116333,313.61353909465015,306.0759947814742,293.5499166666667,241.5140000000009,195.3571428571457,239.83250000000024,232.20362318840586,1982-04-18T12:00:00.0
572.8608597285069,549.6498611111111,527.2347177848776,481.2996666666667,453.582962962963,428.6979166666668,414.4588235294118,403.30057471264354,402.03707865168536,392.31611111111073,383.76527165932447,367.54595897435894,336.2691501103752,312.00161616161614,303.10787728026526,290.21513292433536,281.6451167728239,279.8089355089355,276.13075705238913,240.65292207792206,1982-04-19T00:00:00.0
568.8651010101011,539.2119918699185,521.9677777777778,495.95952380952383,455.4831848552339,430.23749103942646,413.2652380952381,395.67,363.45666666666943,377.54321705426355,370.298828125,364.33295454545447,356.0168465227818,353.6774628879891,343.4844632768362,317.9577908217716,293.38535402521825,281.5913043478259,278.75408163265286,272.8857249626308,1982-04-19T12:00:00.0
573.234080717489,536.5999206349206,508.2828694499669,498.6494845360824,457.8350828729281,425.02480952380944,410.75290385553933,392.093253968254,380.99840182648404,365.0495380635625,347.1822222222221,348.2541269841269,343.4369829683698,336.48848314606744,328.3932795698925,320.9920588235294,315.4762116716123,313.17012987012976,305.78397435897523,291.1529069767443,1982-04-20T00:00:00.0
560.7384615384615,533.0129144851658,500.30583333333334,480.3694623655914,467.3125053350406,422.1367569601204,405.610588972431,388.44444444444446,371.15860805860797,356.2385416666667,348.39573643410847,337.5329710144928,328.3968085106384,283.3799999999975,299.60645833333393,303.5398081534773,322.358333333331,296.133908045977,333.44814814814845,282.2551328502415,1982-04-20T12:00:00.0
547.2736842105265,524.1646362098139,501.1908710217756,470.258939802336,438.8777006172841,418.2869477911647,389.98869047619047,340.4869565217388,345.8754901960801,348.0969594594595,329.45182291666697,322.9382936507936,314.91769911504423,281.6628205128164,290.17822580645105,259.2606060606061,305.4462616822434,276.53444444444443,273.875786163522,266.4904255319147,1982-04-21T00:00:00.0
538.1246913580253,514.1359649122805,486.77070552147234,423.4088235294079,442.2837209302326,423.72942661913254,381.60317286652077,360.7345777777778,344.7381642512078,328.9640000000004,327.29333333333335,308.9776666666666,295.6416666666671,292.26522435897436,287.6712121212121,87.31666666662188,260.36666666666673,265.77482638888887,258.67416666666634,255.12314814814843,1982-04-21T12:00:00.0
