x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
470.494617704942,469.78209475477985,454.17669927087445,447.59167832510957,448.06246349419393,446.74751815790336,443.6077326625262,432.9817364281265,417.4841163773078,425.3082056577864,404.6633469689755,404.3713244427309,382.6851642893551,375.46104861705805,371.1975944961964,366.1184341644437,362.67719408961057,357.7142637925511,358.77868272575745,351.2536827131969
440.3306634894943,430.9576721310954,434.57451524796915,427.93950098597503,424.8809721806482,424.52611556818675,422.61839542309,419.4736375875641,396.7012671472195,379.641846264627,371.2490348284102,369.947271550149,361.0904777857497,354.1894746297162,352.3153354730162,354.5654848777947,340.3093727492496,337.59567933096787,336.93398109172904,329.70890833272495
435.148093010754,425.62978607119817,414.10001247962305,412.70365820103916,410.3582091248985,403.00994195867037,402.79984479626427,399.38044001834317,397.0229789234167,379.9278760676014,374.17606878061,369.1948443511006,360.5272188096084,357.6977407428597,355.7215893146972,359.48175437123075,354.31950353886043,347.80607290380465,344.86738387833327,328.5199622902113
453.47497581369726,439.75422444487424,430.70669342939783,421.30674484220594,418.6283117412209,417.1886933354411,412.5550669826707,411.35298119966,401.9863930078601,399.1210372022404,395.7885883486593,394.1230970224899,376.609821080421,378.65875246852016,370.5622718453662,373.68073608273374,356.6855279894191,372.3334930691472,355.19283002706055,337.18708443407075
432.92980580747445,427.93275495858353,409.4670655971051,398.20438430904477,403.38448611470204,399.1273575707153,392.7402212084805,390.3841083973908,388.701700258076,388.13436168026436,376.56445833414523,374.03291517210084,362.990763040234,361.2930695053294,349.9263368877115,351.70632801980736,349.82381284059403,344.7152488252317,331.2217567445262,320.04843787167545
436.9540364491756,424.86356798606994,414.15388469451295,413.7140952876146,410.8415124848391,406.2579840039498,396.70094978953205,403.21384338209526,393.5101970714658,390.52502744284067,387.29129237964946,383.8747954712566,377.7977014446949,371.4222931807403,376.24886461139135,371.74315857375046,372.3064678232389,337.2516367209664,334.0157011647575,326.34284413081207
412.45175674884996,403.6575183650557,392.76381467423244,386.6272032689122,382.83282072282384,379.1614646254371,376.7045179699887,371.59878617229674,369.77417163576473,369.14048081552795,360.0819274090654,364.68890940543815,363.0595318477994,361.6033092355223,355.73978779173933,354.145696509115,351.1599703814308,349.58926684004604,330.95393038777564,334.50156199831383
411.7721178472136,404.88868040972864,407.5864377213779,400.69684727229213,389.95332274383827,379.7941426477518,367.787445268723,368.0424647983278,360.5199466788142,347.46764134105877,346.1519758478099,344.3073691676134,338.28643694146905,338.8591892867807,335.16810546539716,329.64718874622383,330.659385680112,322.173790801141,311.9133228875491,301.77248769622315
428.54298286828345,426.7274475171385,427.7317819220359,420.4829323032845,390.1548679349634,383.35456445754613,382.98953710151676,374.3435458233211,372.65934306181816,358.98351404511016,357.84144090027604,354.7502531922258,346.9169884163664,341.9616419279149,338.07999645985376,333.5592184226586,330.234019943379,328.7248043620565,327.41461566100554,318.9966505239177
412.0384733499462,405.9406455359879,404.85573881852656,399.1673369384156,393.95845831353057,388.1815185158285,381.7742320767004,382.5122388245987,377.4874059265556,360.4397746580495,354.95434725027496,352.39555965179045,349.4676491254821,340.0752299549063,333.0930416356492,325.25683754289395,324.2492097101252,320.87695396249546,315.3379193177876,314.2488534117304
425.34005670365684,422.61456965633795,418.482912723963,415.44035918559166,412.80224761149475,384.8797094108028,375.70800037206214,366.8636846774938,370.94932478578636,359.7769337728925,357.8139636925713,354.9488030555197,342.2494096755944,338.0952625620866,328.88044759567333,327.49581936767885,325.8493566045689,321.48243571219643,319.8651019545442,313.9745314863481
425.956303569553,400.570508520574,394.5404251780672,394.0243507868098,393.322088365659,383.94831019272254,377.53466276255267,373.7263012981706,371.95828128548544,368.32996563107366,355.64124409347914,352.9678343062896,342.7841514823762,342.0560738506884,334.60136411464964,333.5758962909649,328.0121687366326,324.40677418719986,322.10753000872523,314.9802629795531
426.741373854514,420.1209979992087,412.56554187606355,399.9799151079685,395.67143722432286,389.0877935760083,386.7973236061797,372.8088512613497,367.0584878015054,363.26913009566545,352.8571697383479,349.23281718477347,343.9744464290997,340.4408431249507,335.37131694565005,320.37870105009074,317.6566810541336,310.23602946151476,308.3225229497271,302.0894839499229
408.1153372942887,407.07944724422237,402.63731063843665,390.49347568213585,373.96502077241905,372.97011165223404,365.43573051234273,365.9761709564379,359.4805965156546,353.5417708228128,341.461150974041,335.823309079788,331.14789314218655,329.5142231468305,321.6446170680693,317.49974513637534,311.5847758169567,308.5508957661051,293.19138626505986,289.6331325808377
414.61917734884395,406.57475664719436,402.30550952896607,403.78767713780616,393.1267585428262,388.6032227376192,374.8276331781816,365.41497696927394,351.8594578858864,347.4030233010703,344.9404858068831,341.4376134515645,338.1321440624279,335.2832104503189,326.62342604976413,327.076250446554,317.7684882340089,306.5617728383698,304.26013487856443,297.8485606814746
436.9087719535481,434.0928043608204,426.9044303635083,423.0634330629117,407.5985260769312,405.5984621937224,400.1012822862858,382.1004751960911,374.05860153034985,370.9828963909047,362.02231918933103,350.29773364472,346.7441379807358,340.45508738355505,337.0152090077966,331.5214333458505,327.34376358952005,321.7080974090411,317.46993061412985,311.36560339088277
416.29429747035806,412.3663602872488,408.8410569420729,402.7466564182498,398.7384028597438,385.14597317817584,383.0592086508593,375.4580117269195,376.5199943041036,370.00138950969614,360.0376403451796,349.17065660390733,346.1062308100207,341.1079910832356,340.50070812012854,333.49877325204125,335.26501934759847,321.3317445448255,320.2242410669188,316.29102775693013
427.71561627909483,423.81574284893725,418.5238856610395,405.49954648146735,404.86528121374187,389.9964289238756,374.66138253573365,377.9213003947706,372.58432717876315,370.9843781265787,358.27235115913214,348.2004590404924,344.5542233466984,343.51442326858415,330.10078028711064,326.37523700227297,324.4083326511806,323.7389034105922,316.7288050284882,306.59290081828397
420.1102660234805,405.91072891782153,403.83290512756133,395.04456329111144,391.89469871581156,391.5341080598081,389.29646051082125,383.7799761688496,381.5637246088486,373.0160081229304,369.78784556746683,354.99892475382705,348.76438264071686,347.29495418110434,343.75914258953037,334.2701848688766,332.1835192514449,330.0157840334147,331.2563769085689,329.2987553975375
433.08618511087747,418.7121393830103,416.1967646939767,413.2273120807787,406.8831983053316,391.9224199974408,392.29495650518464,376.30692862461626,367.60874895117945,365.3440838091731,359.4375168287194,356.7369619463015,349.86300124443335,344.54106216711057,334.7988176744847,324.60547045680465,321.92000453924203,320.611387836149,317.15988198122375,310.7562691265062
439.6694078366325,436.2915523175183,430.0304402977665,425.21055099094053,416.07401528152127,420.2497226042267,414.0536237521283,394.84719948276313,385.5655718391416,372.51283083704544,370.2920544028475,368.06255094771166,366.93233378805246,360.84809842153953,349.3725900645897,330.12865091965324,327.1086845420003,325.66252353318055,324.1525260002451,326.1013017409844
427.2408927706999,427.1934213612807,424.92717239130616,422.7806936856266,402.52782556228743,400.1459613560058,395.6007194945779,394.4025035471786,385.96391477034473,383.47967522280686,383.21664632577654,372.1523816250166,363.7632853615851,345.84654266935485,343.49022841495184,338.76431290301764,334.9952240118871,333.8795553398285,332.0459956689829,330.75366356054417
452.22981103767086,446.85220109694455,435.7906236220858,419.7128059681032,417.07615350831617,412.18741909762224,411.2503923661822,410.7505667467084,400.14914623053426,379.4173837300098,374.0190639647985,363.84778511940584,359.46415553185693,355.9785825677411,353.1012196147816,347.34138442038466,350.9007987637476,344.3158485797981,338.85564456776564,336.4809635766371
434.8757126104688,427.79844859897185,424.82349800819844,417.5209291086882,422.5904274939892,411.1477102501683,413.5502862763868,392.7371302552149,382.89642585299305,377.66244179390316,362.5161267796835,368.742770253328,357.1320614552179,339.0929874354819,338.1154249393318,332.54154186088806,329.83391711763306,324.6823738706749,321.36361686305736,320.1884693110457
450.59950636257986,450.8070168121341,442.08485611184284,436.24478801047997,417.739404160682,403.44098029247755,384.24000622410983,373.10910158394626,372.9205532743514,386.52858072589873,380.1743680840202,369.830202372007,354.98343127063305,351.67445433269484,346.7443101583263,341.6166763680779,337.42701509207365,334.69348991173524,330.2806500991584,325.9182466332991
430.6134872376267,429.56003352007633,426.29526810846716,417.84864087924916,414.8170463063436,411.01263047418826,411.17984064888776,392.81208797106717,385.230019386144,382.6666988988786,382.1057725460038,366.5137380217734,359.32734519181264,349.5366918039947,347.24669695792807,344.61724948402986,345.7201726514153,343.6583509058291,328.7421494221442,323.4132870089571
443.38578459619987,461.24381530130813,447.0177607203649,444.65740892485553,408.07986462644675,403.6483922576629,395.7147802485969,392.1174061474378,384.8448885926024,385.78381876438687,382.61289354668787,367.5504473737037,366.3494318619397,352.1984638841372,345.5135074807355,349.98449014375853,338.99334593259005,336.0182137029067,324.8249388579967,322.65437506248264
441.0645587878177,435.7638506027306,425.0954645533097,422.1172707784596,422.97377602046413,421.3492389981169,423.4953210365395,386.11551786201505,378.0916134737234,371.5248735131644,366.79665127670785,361.8057969304933,358.89445680392987,353.9103481391277,350.5142464071546,343.3372431987524,343.390379734361,341.2468144624846,324.99896981749794,322.92176365284644
457.00819144991635,452.7552958415711,408.3501278110158,442.8482982314503,404.2607222158708,418.17513227277175,400.5973394913424,400.7119766096158,398.1955440315978,397.79357211254097,390.5164146893623,360.4889848127864,395.34354542154017,359.23416881552566,347.1981721016423,344.83802004442947,339.8033376784741,331.95166469595955,328.48827443424494,324.0280125828855
463.0670794591734,449.4947952411326,434.67299468613777,429.18172304542185,426.67646980327913,418.2081629180454,396.17493597428864,391.1422867503452,385.6300925680177,379.48257044081345,381.11641836601615,378.57851796028257,379.66970574426466,353.88882333227446,352.166052443238,349.64927887517024,339.923293514527,356.638859412291,335.4092909327365,345.0413485950618
455.5696194380631,474.77554566662786,447.10882206521507,451.4702430069283,445.5861439431777,425.0733710725063,407.351090704035,424.31049932239705,406.4550106130299,392.8942691110203,400.4289198931438,380.9665925439193,371.04176196606346,369.31899084347265,358.1273033139035,355.5010956715224,353.35074067074834,352.2101309764838,350.84553569236726,330.0765396476498
461.9447944320576,460.8920379317458,453.9713501468414,428.9895868146585,417.279976026706,405.2167296444073,403.59262185068206,414.8019155583425,401.5019344270202,412.91318517762346,381.69111016733297,379.8969889188022,377.9920825363942,336.09314967010783,335.7203989667172,334.8500147159044,333.2899302984007,345.5032238581072,328.3985708714197,325.8249616637706
510.8995624620561,450.76705776760053,470.1886134319261,476.3557013366634,434.7984591939771,432.77022903207506,406.778313724408,429.93526414870405,402.43073156395485,401.0047680598937,397.690163092722,391.39033321075993,360.5888422358672,357.3117672487453,352.2412812084641,335.7392802185276,333.0137114556226,322.2551370863532,320.4412430246361,308.91180075884984
533.8621748237163,487.45248928968186,486.84678280700547,471.66978598534007,463.55683150135,412.61063164819194,410.5154372725202,379.76208006826215,407.3412800155012,381.8644012447003,368.6384622332708,371.311623057256,369.1458809727373,334.013285792565,375.27819078229055,370.36291815439836,334.76296904718635,329.6306420961426,366.6891542993671,337.2768986396877
523.6720691646314,467.63961941632084,470.26243008737185,462.7505337450184,465.15276770131265,461.9645772255011,468.39569048127595,459.6889999866891,405.1059180026572,406.0743844117352,390.6509857068134,391.10455307738556,415.9176129067902,404.79916454640335,367.4005152357929,390.6610296019475,367.48168920407926,352.32787243355335,324.33774002838067,322.5370815528826
547.7484666622059,538.1779303219844,508.2112469967553,505.1621246645192,499.410599807676,496.75823894515986,502.03584524268643,441.58184326899413,460.2230839064897,439.4566598628186,479.344280785902,412.9370731125544,409.30915755257917,369.383575695217,364.6048645637681,378.0090983040369,370.62647727628956,338.5661811186415,330.51747480202124,323.0733731870624
554.3914260233415,553.6348563796107,487.7245330558307,483.9707278778628,506.5954386138375,482.51788178098195,459.65912507626956,483.75463116177264,455.437922798982,481.4721657915296,457.27630499276887,476.5816897409665,454.04571102255585,425.61410457218085,477.1166539844743,465.8204373197725,416.4026033682741,428.3808964947695,394.7630668534659,389.29144624828473
580.3320791869885,615.126681418097,565.8599803010108,576.4615670305388,525.453353954544,510.84375194583515,535.328039588389,534.4511623364524,510.9281187255498,500.5936831070989,466.64265211753724,507.7014191800338,467.5498474185704,454.2359518625425,487.8209060643226,429.40473462185247,395.0576102791522,391.6456081130454,443.2229608356405,440.59564540536127
583.7078019789907,583.2415263616949,554.7333294657155,546.2644422581943,503.6869637229457,489.4473286870119,493.3373129251063,488.15414055613235,490.2504292734193,494.82862762092276,496.48375855137294,435.0926691714709,469.8802595555978,485.322646726473,459.49344261116585,444.9110880101848,444.01935124708643,433.20209454631015,421.50582696999095,418.62165942753865
591.2486908026764,577.0441063769133,535.2978238875772,587.5473296580436,521.2637013882598,522.1563911545468,530.6943455371642,566.0253822890754,550.5626553579584,530.2079483385882,529.8608221669087,528.4395078685445,466.95097381297495,464.7271005820393,427.2507583173406,436.92070455437437,410.47820505816344,401.2931069940027,408.679061057966,418.65250615799266
603.8312556645149,601.6480252681677,605.9535939142675,568.6275401914002,567.6165825168135,574.5668721626674,549.568293941097,544.3717883394049,539.9521605426152,541.1529762871406,546.6283085747285,541.6415695917259,538.866915677128,493.626969774622,502.5893049236537,507.9843392350101,503.8500781816138,442.9961267840008,448.39087944206506,466.27398381670696
577.8923640867408,567.4498735926582,577.3510471806972,585.2905261927929,582.98672603163,540.714304024498,579.6529169781959,528.7651199174607,521.2472935829586,525.9989961867103,508.6720573141097,475.98985678231423,509.62741923823063,506.3762638503742,471.82761818858495,481.43918681730634,472.79595669895576,496.46802871571725,446.69619346055106,420.9606212430581
631.3713791637008,625.3616374124263,593.4490419356986,562.8506623883936,562.5132728252371,555.6697087022894,564.6286461238118,560.039163876616,560.7068153949022,559.8798432445183,555.6088051909854,552.4864749705328,533.1544618227435,527.9543609277177,490.8797255972582,505.2011383107738,500.75991775487233,494.97604382339864,492.77207811166164,490.8613701477769
662.313095113115,602.5023234124857,601.1593044819131,603.6588846736463,593.9215092413078,590.0911215444895,596.0198548529855,533.7822960969114,536.4547696283106,520.6182578581237,535.7451224833306,536.4212230892349,509.21578326131754,525.4500698135728,514.3398105289119,505.3601062381028,504.0515061186482,494.80204963204585,502.74247466191673,493.5948161492093
655.020663822237,643.0985157340043,605.5664459760638,642.35199784544,587.920844884092,569.8403609682734,573.229778400605,556.720599272811,565.8521217394414,512.304597162152,535.3538258197223,518.6453417864229,518.3905058939332,552.6190037715772,513.1044474002912,512.5526061635358,509.7782427015108,509.4057142352666,513.2124513548487,508.19294351219077
590.6906806831491,561.5167816440326,558.5866955900331,561.5457420169058,560.2072183041365,555.9315052623467,544.8755588792447,533.7250413941113,513.4893633414938,509.1312598466311,522.8057740694939,532.1142052883084,489.0731810093939,494.4104850463527,483.8111761233364,481.77848792891956,458.098780421096,467.2722112244072,445.71721461659604,439.9267101276574
628.2236200332957,604.6224159916779,591.0440058448418,576.2285330497575,575.2345709588507,539.1357560809759,504.30728323278476,527.2532812278419,520.8262021021778,510.1938778508769,495.93210206500567,478.4393911860823,469.349922270273,470.95518573379036,467.2517722310118,468.3549520972769,466.93843320306934,466.1110648182103,460.0350930909328,465.48527297458025
589.1078151782128,587.2477005433062,593.432649463374,568.7983188042834,567.3111890778672,567.602723819716,513.4595912294018,505.4633436591276,483.499413912048,500.9810380278768,503.5392737616066,502.67663789713833,451.2812261702102,449.86281220321246,448.4914051860829,449.0424994041486,447.32347346735827,441.5108798131983,439.50298779251773,438.75376149638964
594.6324049999124,560.7816518606196,586.5659514010476,568.2082349075453,556.7655703831831,571.556943481581,544.8903545222927,538.00280917302,524.9788260415512,534.4587896447466,493.4887680386692,468.9066627950064,489.6733518962601,466.4363526744054,469.07601693672285,465.5581436036042,491.9904749077834,482.0488849810723,463.3165306781255,457.6018863322524
592.1298446252694,578.8262780826916,569.4822130274546,577.7522304500199,522.3913095514201,526.0014562000204,524.5627951384913,533.4311823840056,523.8633118388698,518.9133315783916,519.5816722333477,495.75402054828317,448.5661430810218,445.8536382263379,445.6025005966063,444.16261789259573,445.1714410193183,443.15135084903704,444.7034152566484,442.2501976968113
565.8469794814907,561.0758176705998,562.2368501770401,554.0850514196816,554.4744867403115,537.298835542404,547.490669423318,514.263784930592,510.9277480827557,498.59556581062884,509.1195799376816,491.31963158962265,512.4150003807413,488.4287253896558,480.7757695821418,467.0844146825782,476.9239333203702,468.1221216534,464.0356437809124,467.0195810411118
561.734354697417,539.860164034349,537.1268782347869,580.5813798983933,538.6240920239015,521.2084996017613,514.1258814962855,493.7655947828977,491.15646761573845,493.30240301515073,487.5776634452594,469.31878082605624,460.3908295978262,486.93102340666263,484.62756186028685,507.17885073508165,497.4679939984513,447.4910554953288,441.2947805800886,441.05516655888164
566.5812544260579,565.7579120948002,609.1658290547725,596.358325262967,561.4687654243569,554.2385998286464,553.9795803092487,543.3220153175365,507.98625231755534,508.63706004427996,476.9241759728453,478.2009646749341,476.35562806827625,465.639712148423,462.81149780571764,479.59398535157675,456.49966207876696,453.25616553204634,465.48596555810855,453.4558202601482
558.10128962736,538.3925815019533,539.6480855827623,539.5264264194544,535.7332716249067,533.8811682790208,532.5398845453622,530.972282868484,531.4102664533436,499.555944391699,499.2497764297826,487.675030826882,479.9634751321571,482.7889661490075,489.9163337306859,489.7524931644311,471.73938797956083,474.69660134580715,476.958146309242,471.5939879049119
570.03814740961,568.4485500567444,565.2868803914115,558.0843712570568,614.5020504448541,616.362103264019,553.1595044623608,511.43679205991714,490.3168806028205,461.90402988451467,460.8863165500531,462.99207296738433,489.8435743487159,471.84338912817736,462.61598078740644,468.10624689190456,435.5423339983744,435.7447167313896,420.48632656022056,418.96392842367584
548.6917839610203,544.6724955689151,535.1955478607734,533.6122896486967,530.0633657233211,495.2587212419533,527.8989816206497,488.2432538975076,528.0974319959363,530.7912367230564,476.44324519468586,478.8408048399086,469.054572492326,446.7756241656159,449.40250736165444,430.6896195529078,449.1015293724349,424.80903862954216,430.8386396949019,429.03642984966433
527.1082594784054,525.5507849968326,517.2752328718674,510.85286303390234,503.47686943050786,474.2972405856911,513.5140388236879,439.00246041244367,506.84226941431916,475.54293927107125,477.4390498201196,458.7469310797062,449.9002242738848,440.22315698130234,422.3118469863895,419.13665742476223,412.79732045497906,430.4528007285548,430.20836801468613,413.46761707324936
550.7338945152488,549.0687129400665,549.4141809707178,522.1814549718011,530.2609179578234,521.1367138064295,490.8335053344675,489.26996013014303,485.9840020555517,483.6228204690209,482.37319180509974,488.24566276592515,433.09519203466874,432.7423258916031,431.80114374722496,433.41196035634664,416.7837943693172,413.2456659289542,415.38657868310065,416.7631078968659
535.1848126153859,502.6886771459112,499.1861624423747,470.1871837161374,468.11734464904174,471.1377546396247,464.1440477330136,469.4477438089776,458.1647546201556,426.21115301943746,459.8331502943895,423.10980312181874,415.35447540172237,413.6629789239575,412.54044492354706,411.563974578374,410.10838698640634,404.1341739778778,401.3851558227579,403.92804849786444
520.9027452625436,526.7372327140823,524.8610989941317,511.3917275330465,499.68037086164173,501.29775383537344,497.9876317236526,481.3988492434532,465.28596148613474,447.10342740968184,444.05560036896776,438.6189613058637,421.63504887821034,435.94219354233206,417.8791991323806,417.2142595742589,416.0329190776993,414.37755716807936,390.970521764099,391.35618292813797
505.1233074456327,493.51707859686474,485.5460675473422,491.1970239475993,486.70307923866676,479.36520517718986,476.328921660989,472.3126408245476,470.90863331252456,464.08546551282274,426.8513226903414,416.33595112144764,417.51617508879764,413.12454874123995,398.82784644400203,396.04169749495463,396.4159003533006,395.7436602375851,391.5388576208099,377.5029812126854
499.478579277234,507.19385322954554,494.199014232274,469.1467594295878,488.51452246509865,511.16629790049626,480.5251523448782,462.8110873241204,452.8460107230795,450.7885776250435,436.96501219186285,435.2537449225785,423.6495849587924,423.0098080701367,413.0307324733362,398.55774776346243,395.48356684612816,374.5587047209465,370.26945700246046,369.5877785330157
478.0493352302382,474.23232041258615,470.1950127857728,474.4821561542563,467.03627504325,466.5433873712484,442.8874360936515,442.7206450287628,432.05919276071086,430.0070358191571,415.7864096435393,413.8148055545793,411.06778236289415,413.5487071839384,413.10330016670207,411.5805776978404,389.265871455417,378.02621370412845,372.43898677358084,369.44386588085194
495.711453690852,506.7293688495264,522.4449869612065,483.53309099982005,488.78124345712513,448.35045409647125,445.730813771692,421.604044972695,420.70681037916165,466.0256930452738,408.3872345467913,393.29907281620024,392.220161571077,388.3518779272523,392.50564869760876,391.79889273905223,381.94035145196256,369.45337322765096,378.5251800825925,365.27002585650723
503.6070212500998,497.21149177259946,462.6807914334781,462.80589189812054,470.51154381002425,484.91355085874807,462.8206202013121,462.32633390737413,438.16477821662227,418.52288418740153,417.36494630884096,413.9408882002555,413.71431616458557,395.583719945428,411.2802646547972,395.1028699170781,393.7974000646067,391.82510802250255,392.97997996222034,367.4002097440383
520.0796365047592,494.5428713978216,493.8063935251049,475.9775307232753,441.77940255368185,474.7825449803989,430.5408368690834,429.83029442360663,428.9844817146023,427.75041032016213,418.53073973037795,428.2453876450087,441.5710291705641,416.18343645625,409.4918857890128,426.436300309086,371.1019180901676,369.83179916775094,371.8662901385723,376.5163669206843
555.0649523103623,551.5453310060342,551.0734003143232,553.1858344712224,468.56621224318,468.9532362990909,466.03196078850567,474.91061763246284,466.1305573276726,405.21145657628034,403.7912496407954,396.6130785638221,404.815203406054,387.92476972368866,385.0425428321502,382.93214348866474,381.9249472539655,382.6687566899556,381.3189832902913,378.00007625260855
559.4005278247073,533.4881678350639,520.8806981957192,594.5827333811019,512.6135280243831,436.5729869279572,440.6407381353836,438.81498617267084,436.07141142337883,445.99567390893964,460.475699545006,456.2740351564506,442.63362347626696,448.77471627476996,431.89325165250744,442.2239929978722,391.5769120857311,391.25486679555684,367.72462159083875,357.83157216151875
523.1825367880577,543.2146496321225,507.77121178377155,583.4287806904465,491.5420164036509,577.9223513192987,507.23962858299876,471.0039218124396,415.0213878893824,437.93335165669953,439.113199636554,435.10976471215935,412.871184171067,413.97783825084616,434.2984560821166,417.93967566729185,421.2367612710659,382.12377735109817,362.67184600963776,371.62966429043576
548.6490658931527,524.087647535518,488.29634594170733,521.9749192585139,483.88802230890025,510.7972783089152,469.03159882365503,472.73723772739004,448.175090944763,468.113943634161,467.09537855248425,479.2815743551162,421.75897173987295,417.1798392818911,415.21056636377665,408.4056238978946,411.86733772787215,387.99301342694287,385.6471068672122,385.4343174920427
498.0209154688322,503.1464298925987,477.2606442063163,465.75580766049455,464.07113480368196,498.7142694730044,523.8572410747244,469.03351343151684,472.61726149871936,449.92727431958446,443.5934803869374,456.32077343889824,454.55979251153786,471.16616730891775,438.80003990241596,395.41548870993137,391.9028658517906,391.4358394745672,365.5480624065966,361.63942778136993
501.86849245592765,505.8055251493443,501.5156846826581,527.9304980547504,497.86543875439855,495.3967489706612,495.2010428794797,448.09689122658375,446.33362858684666,433.8168846786599,463.0948607266809,440.48063915301884,466.95847908699517,451.0413297127735,467.7498838221458,389.31890452225434,401.19723832438217,445.3721865265694,388.33006800282664,381.8735769623765
484.61017548844814,481.3662267764353,480.1281334883984,479.39017503125956,483.25400665543543,473.79268325151634,456.07459960459096,419.80603801807666,456.36384874466364,422.6183773484859,448.8475655076784,452.10614193095756,449.67258233938264,466.81196648759,448.67690266310234,438.2703565481731,439.09146168300794,489.9978756687332,395.31096253917724,395.50989311522494
548.3570206079012,518.1874189143332,518.9791477949492,512.5348401569961,515.9749470744795,493.9894749783859,421.63936714201566,436.49508856695684,442.28028428908186,458.948752017044,414.2067561445983,409.6007461327381,426.9830114667433,427.18656687878695,430.3709703838919,473.33079286325506,394.214728723199,406.81686012911285,404.333638723603,412.5945807379927
505.70060310068334,483.6138765977798,496.22378300768526,444.358682674889,492.01116357832205,474.5355992409123,491.86787515645005,474.4657777046335,454.27777438809744,391.70721457520676,428.72424572283603,430.54903241972335,409.29647077200906,446.10487297656016,427.3700649699622,383.26285857641363,424.52775508275244,426.0117566048209,403.05853054412967,403.7489337358365
650.4224585552748,616.6840771758107,552.0477026691327,503.6936487298332,502.7298311886024,499.7758311636104,527.8721291074753,499.33199280183163,497.1350180055985,497.4455600384102,425.4712665101243,445.0785473123224,463.1492162260063,462.5464061313026,406.488263450917,404.16175413668327,387.9290054086876,387.64882523805613,383.487394715882,398.4732491120246
524.8494360370241,469.1840495457489,482.8913040034182,472.6485269480757,484.25586206794287,481.0537735651445,429.2873033980663,489.48555668731535,440.2067108588095,429.740933267274,408.1245449546391,417.3507118180848,419.8602893355731,385.491518963551,427.0382308365937,383.2221247412374,381.98254062289357,380.7855794532332,379.8037711494979,377.4219593876216
509.69305290140346,517.9357133310101,518.1101853090056,506.8710327877468,496.4249852193433,474.92670300409156,410.15703221896996,485.99429275172014,463.74630240014227,455.97330887143124,423.96907773238644,369.614454648936,367.7889510586447,399.85734872250873,368.8964822254092,417.49035751776216,390.81398209915307,413.856263084122,402.70214284953227,388.6791637758041
524.1713368107158,496.14173017289903,495.36455124484,479.03472249275393,482.13340049360534,472.9810550844012,415.1434946885377,465.677038370252,452.04535643358514,431.4364232541107,452.172321994991,453.4183829959399,449.8311650468168,435.4360005811953,389.0047030001231,426.10000054252293,421.3876877789903,417.0648853754712,436.08850911843194,413.111012428945
508.99217735692605,485.45465372742837,456.6945748577454,463.6617596382143,463.2851339462204,441.92653716233457,436.8256028100417,436.2170711399174,449.9343102941594,436.624641017653,432.28678643050455,433.6168763677223,417.2125272600894,431.5205172585177,405.25826410576275,416.80671506643597,396.29194269102214,418.70282111628546,363.50949817424356,378.25423670747125
502.70485923965515,529.6260737056382,504.65155736103253,450.320470574904,433.1384366754218,430.5980617793381,432.24060860125013,430.1488719705491,430.09957759987566,352.8226211976254,417.54236159985476,409.39068617353166,397.61497048159464,401.0582066290669,387.75253656517134,409.96550866472955,331.76913759549166,330.53148817655836,357.67619502332866,357.595409502536
551.557078928839,488.40319531724515,521.6361152202231,492.5178976879708,466.07470423827,482.4331570094177,514.1123772833232,455.92672952297346,444.2216773856213,443.9872980194223,440.10308121877415,439.9823053402129,408.9863871106471,393.7675762624005,387.92489139172864,385.3548225519054,381.38714960167886,385.5865570056637,386.5063290482822,388.3093050755498
588.3965204017298,573.9600272810221,545.5857691969461,538.9418528623158,535.1217309785163,498.0982552819186,494.58213062888865,472.3523832408083,487.3101130720324,461.17052306625595,441.5142824534821,470.7575657333137,463.98305154661176,454.5991692652907,395.80665861756677,412.72360226610516,403.2358804920231,391.6143361690101,399.17230434110047,368.7119686944518
521.2435417559319,490.9383955924276,479.73384570846014,479.832557050799,479.73747932396344,474.3906692876964,471.70575240282744,471.00744040745485,465.94987770045935,463.2947612440067,461.9298147645369,434.852454350878,431.6860475347514,377.5654785409042,384.37741607327223,374.50172175110373,384.3923870952955,415.9604055803959,401.9896710157925,389.21723201328007
546.9920740277907,540.8804598637507,537.4064207453424,529.1529757133983,493.7498486904034,491.4776193116282,491.6746595293204,485.0137155799112,484.033474125581,425.16112520933126,415.66857579360067,411.41483124038257,408.9112090385278,407.58007833280953,406.0444312884743,394.8849237746488,410.8670551455736,404.9746011498118,403.6851607834967,353.487671276317
503.1537722375181,474.0521676590467,467.4924217690798,474.6031255066257,505.3291440617007,483.00694200327933,500.29005552358257,501.2811440651628,498.1017588129775,475.4586667616175,460.30955469324385,457.70623447402846,470.46335749266854,470.3666384335464,465.7498204826556,458.9519391979619,441.81550690888986,436.7739272325784,436.47112777170696,430.8521662463465
503.06995509810133,488.78355246124505,487.8655450065962,481.698344604797,485.85933040971327,479.921847539009,478.560642676553,497.58653192494774,474.3918149162262,473.91626076787804,475.4460786321086,440.1992567339233,452.75016746586016,437.2769524175968,435.5751063085742,435.2450616857635,412.4263007293948,406.910078548105,404.4038643949054,405.2460358235399
